Activity,Timestamp,Case ID
a_13,2022-04-20 13:11:00,"221 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:11:00,"221 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:11:00,"221 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:11:00,"221 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:11:00,"221 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:11:00,"221 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:11:00,"221 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:11:00,"221 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:17:59,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:17:59,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:18:00,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:18:00,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:18:00,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:18:00,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_12,2022-04-20 13:17:59,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:18:00,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:17:59,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:18:00,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:17:59,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:18:00,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:18:00,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:18:00,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:18:00,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:18:00,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:18:00,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:18:00,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_12,2022-04-20 13:17:59,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:18:00,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:18:00,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:17:59,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:18:00,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:18:00,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:18:00,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:18:00,"295 [a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:05:00,"158 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:05:00,"158 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:04:59,"158 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:05:00,"158 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:04:59,"158 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:04:59,"158 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:05:00,"158 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:04:59,"158 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:05:00,"158 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:04:59,"158 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:12:59,"242 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:13:00,"242 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:12:59,"242 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:12:59,"242 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:13:00,"242 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:13:00,"242 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:13:00,"242 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:13:00,"242 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:12:59,"242 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:13:00,"242 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:11:00,"226 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:11:00,"226 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:11:00,"226 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:11:00,"226 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:11:26,"226 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:11:00,"226 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:11:00,"226 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:12:00,"226 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:12:00,"226 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:11:53,"226 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:07:59,"194 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:08:00,"194 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:08:00,"194 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:08:00,"194 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:08:00,"194 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:08:00,"194 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:08:00,"194 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:08:00,"194 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:08:00,"194 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:07:59,"194 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:59:00,"92 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:59:00,"92 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 12:59:00,"92 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 12:59:00,"92 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:00:00,"92 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:00:00,"92 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:00:00,"92 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:00:00,"92 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:00:00,"92 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:00:00,"92 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:17:00,"285 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:17:00,"285 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:17:00,"285 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:17:00,"285 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:17:00,"285 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:17:00,"285 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 13:17:00,"285 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 13:17:00,"285 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:17:00,"285 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 13:17:00,"285 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:55:00,"38 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:54:59,"38 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 12:55:00,"38 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 12:55:00,"38 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:55:00,"38 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:55:00,"38 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_13,2022-04-20 12:55:00,"38 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_14,2022-04-20 12:55:00,"38 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 12:55:00,"38 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_11,2022-04-20 12:55:00,"38 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11]"
a_10,2022-04-20 13:10:00,"213 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 13:10:00,"213 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_13,2022-04-20 13:09:59,"213 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_14,2022-04-20 13:10:00,"213 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 13:10:00,"213 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 13:10:00,"213 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_13,2022-04-20 13:10:00,"213 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_14,2022-04-20 13:10:00,"213 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 13:10:00,"213 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 13:10:00,"213 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_12,2022-04-20 13:10:00,"213 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_14,2022-04-20 13:10:00,"213 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 13:10:00,"213 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 13:10:00,"213 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_12,2022-04-20 13:10:00,"213 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_14,2022-04-20 13:09:59,"213 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_10,2022-04-20 13:10:00,"213 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_11,2022-04-20 13:10:00,"213 [a_10, a_11, a_13, a_14, a_10, a_11, a_13, a_14, a_10, a_11, a_12, a_14, a_10, a_11, a_12, a_14, a_10, a_11]"
a_1,2022-04-20 12:54:00,"28 [a_1, a_0, a_2, a_3, a_4]"
a_0,2022-04-20 12:54:00,"28 [a_1, a_0, a_2, a_3, a_4]"
a_2,2022-04-20 12:53:59,"28 [a_1, a_0, a_2, a_3, a_4]"
a_3,2022-04-20 12:54:00,"28 [a_1, a_0, a_2, a_3, a_4]"
a_4,2022-04-20 12:53:59,"28 [a_1, a_0, a_2, a_3, a_4]"
a_1,2022-04-20 12:54:00,"32 [a_1, a_0, a_2, a_3, a_4]"
a_0,2022-04-20 12:54:00,"32 [a_1, a_0, a_2, a_3, a_4]"
a_2,2022-04-20 12:54:00,"32 [a_1, a_0, a_2, a_3, a_4]"
a_3,2022-04-20 12:54:00,"32 [a_1, a_0, a_2, a_3, a_4]"
a_4,2022-04-20 12:54:00,"32 [a_1, a_0, a_2, a_3, a_4]"
a_1,2022-04-20 12:57:00,"70 [a_1, a_0, a_3, a_2, a_4]"
a_0,2022-04-20 12:57:00,"70 [a_1, a_0, a_3, a_2, a_4]"
a_3,2022-04-20 12:57:00,"70 [a_1, a_0, a_3, a_2, a_4]"
a_2,2022-04-20 12:57:00,"70 [a_1, a_0, a_3, a_2, a_4]"
a_4,2022-04-20 12:57:00,"70 [a_1, a_0, a_3, a_2, a_4]"
a_1,2022-04-20 12:57:00,"71 [a_1, a_0, a_3, a_2, a_4]"
a_0,2022-04-20 12:57:00,"71 [a_1, a_0, a_3, a_2, a_4]"
a_3,2022-04-20 12:57:00,"71 [a_1, a_0, a_3, a_2, a_4]"
a_2,2022-04-20 12:57:00,"71 [a_1, a_0, a_3, a_2, a_4]"
a_4,2022-04-20 12:57:00,"71 [a_1, a_0, a_3, a_2, a_4]"
a_1,2022-04-20 12:55:00,"46 [a_1, a_0, a_3, a_2, a_4]"
a_0,2022-04-20 12:55:00,"46 [a_1, a_0, a_3, a_2, a_4]"
a_3,2022-04-20 12:55:00,"46 [a_1, a_0, a_3, a_2, a_4]"
a_2,2022-04-20 12:55:00,"46 [a_1, a_0, a_3, a_2, a_4]"
a_4,2022-04-20 12:55:00,"46 [a_1, a_0, a_3, a_2, a_4]"
a_1,2022-04-20 12:52:00,"7 [a_1, a_0, a_3, a_4, a_2]"
a_0,2022-04-20 12:52:00,"7 [a_1, a_0, a_3, a_4, a_2]"
a_3,2022-04-20 12:52:00,"7 [a_1, a_0, a_3, a_4, a_2]"
a_4,2022-04-20 12:51:59,"7 [a_1, a_0, a_3, a_4, a_2]"
a_2,2022-04-20 12:51:59,"7 [a_1, a_0, a_3, a_4, a_2]"
a_1,2022-04-20 13:11:00,"218 [a_1, a_0, a_3, a_4, a_2]"
a_0,2022-04-20 13:11:00,"218 [a_1, a_0, a_3, a_4, a_2]"
a_3,2022-04-20 13:11:00,"218 [a_1, a_0, a_3, a_4, a_2]"
a_4,2022-04-20 13:11:00,"218 [a_1, a_0, a_3, a_4, a_2]"
a_2,2022-04-20 13:11:00,"218 [a_1, a_0, a_3, a_4, a_2]"
a_1,2022-04-20 13:00:59,"107 [a_1, a_0, a_4, a_3, a_2]"
a_0,2022-04-20 13:01:00,"107 [a_1, a_0, a_4, a_3, a_2]"
a_4,2022-04-20 13:01:00,"107 [a_1, a_0, a_4, a_3, a_2]"
a_3,2022-04-20 13:01:00,"107 [a_1, a_0, a_4, a_3, a_2]"
a_2,2022-04-20 13:01:00,"107 [a_1, a_0, a_4, a_3, a_2]"
a_1,2022-04-20 13:00:59,"105 [a_1, a_2, a_0, a_3, a_4]"
a_2,2022-04-20 13:01:00,"105 [a_1, a_2, a_0, a_3, a_4]"
a_0,2022-04-20 13:01:00,"105 [a_1, a_2, a_0, a_3, a_4]"
a_3,2022-04-20 13:01:00,"105 [a_1, a_2, a_0, a_3, a_4]"
a_4,2022-04-20 13:01:00,"105 [a_1, a_2, a_0, a_3, a_4]"
a_1,2022-04-20 12:54:00,"24 [a_1, a_2, a_0, a_3, a_4]"
a_2,2022-04-20 12:54:00,"24 [a_1, a_2, a_0, a_3, a_4]"
a_0,2022-04-20 12:54:00,"24 [a_1, a_2, a_0, a_3, a_4]"
a_3,2022-04-20 12:54:00,"24 [a_1, a_2, a_0, a_3, a_4]"
a_4,2022-04-20 12:54:00,"24 [a_1, a_2, a_0, a_3, a_4]"
a_1,2022-04-20 13:03:00,"129 [a_1, a_2, a_0, a_3, a_4]"
a_2,2022-04-20 13:03:00,"129 [a_1, a_2, a_0, a_3, a_4]"
a_0,2022-04-20 13:03:00,"129 [a_1, a_2, a_0, a_3, a_4]"
a_3,2022-04-20 13:03:00,"129 [a_1, a_2, a_0, a_3, a_4]"
a_4,2022-04-20 13:03:00,"129 [a_1, a_2, a_0, a_3, a_4]"
a_1,2022-04-20 13:01:00,"109 [a_1, a_2, a_0, a_3, a_4]"
a_2,2022-04-20 13:00:59,"109 [a_1, a_2, a_0, a_3, a_4]"
a_0,2022-04-20 13:01:00,"109 [a_1, a_2, a_0, a_3, a_4]"
a_3,2022-04-20 13:01:00,"109 [a_1, a_2, a_0, a_3, a_4]"
a_4,2022-04-20 13:01:00,"109 [a_1, a_2, a_0, a_3, a_4]"
a_1,2022-04-20 13:17:00,"284 [a_1, a_2, a_3, a_0, a_4]"
a_2,2022-04-20 13:17:00,"284 [a_1, a_2, a_3, a_0, a_4]"
a_3,2022-04-20 13:16:59,"284 [a_1, a_2, a_3, a_0, a_4]"
a_0,2022-04-20 13:17:00,"284 [a_1, a_2, a_3, a_0, a_4]"
a_4,2022-04-20 13:17:00,"284 [a_1, a_2, a_3, a_0, a_4]"
a_1,2022-04-20 12:58:00,"81 [a_1, a_2, a_3, a_0, a_4]"
a_2,2022-04-20 12:58:00,"81 [a_1, a_2, a_3, a_0, a_4]"
a_3,2022-04-20 12:58:00,"81 [a_1, a_2, a_3, a_0, a_4]"
a_0,2022-04-20 12:58:00,"81 [a_1, a_2, a_3, a_0, a_4]"
a_4,2022-04-20 12:58:00,"81 [a_1, a_2, a_3, a_0, a_4]"
a_1,2022-04-20 12:57:00,"69 [a_1, a_2, a_3, a_0, a_4]"
a_2,2022-04-20 12:57:00,"69 [a_1, a_2, a_3, a_0, a_4]"
a_3,2022-04-20 12:57:00,"69 [a_1, a_2, a_3, a_0, a_4]"
a_0,2022-04-20 12:57:00,"69 [a_1, a_2, a_3, a_0, a_4]"
a_4,2022-04-20 12:57:00,"69 [a_1, a_2, a_3, a_0, a_4]"
a_1,2022-04-20 13:16:00,"277 [a_1, a_2, a_3, a_4, a_0]"
a_2,2022-04-20 13:16:00,"277 [a_1, a_2, a_3, a_4, a_0]"
a_3,2022-04-20 13:16:00,"277 [a_1, a_2, a_3, a_4, a_0]"
a_4,2022-04-20 13:16:00,"277 [a_1, a_2, a_3, a_4, a_0]"
a_0,2022-04-20 13:15:59,"277 [a_1, a_2, a_3, a_4, a_0]"
a_1,2022-04-20 13:09:00,"198 [a_1, a_2, a_4, a_0, a_3]"
a_2,2022-04-20 13:09:00,"198 [a_1, a_2, a_4, a_0, a_3]"
a_4,2022-04-20 13:08:59,"198 [a_1, a_2, a_4, a_0, a_3]"
a_0,2022-04-20 13:09:00,"198 [a_1, a_2, a_4, a_0, a_3]"
a_3,2022-04-20 13:09:00,"198 [a_1, a_2, a_4, a_0, a_3]"
a_1,2022-04-20 13:02:00,"125 [a_1, a_2, a_4, a_3, a_0]"
a_2,2022-04-20 13:01:59,"125 [a_1, a_2, a_4, a_3, a_0]"
a_4,2022-04-20 13:01:59,"125 [a_1, a_2, a_4, a_3, a_0]"
